title,issue_number,link,labels,Branded variable name,CF standard name,CMIP6 Differences,Cell measures,Cell methods,Comment,Dimensions,Frequency,Long name,Modeling realm,Positive,Processing notes,Region,Units,Variable status,Expression HadGEM3-GC31,Expression HadGEM3-GC5,Expression UKESM1,Expression UKESM1-3,Expression UKESM2,Model units
Variable atmos.tauv.tavg-u-hxy-u.mon.glb (Amon.tauv),71,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/71,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,tauv_tavg-u-hxy-u,surface_downward_northward_stress,,area: areacella,area: time: mean,Downward northward wind stress at the surface,longitude latitude time,mon,Surface Downward Northward Wind Stress,atmos,down,,glb,Pa,CMIP6 CMOR variable,m01s03i461[lbproc=128],m01s03i461[lbproc=128],m01s03i461[lbproc=128],m01s03i461[lbproc=128],,Pa
Variable atmos.tauu.tavg-u-hxy-u.mon.glb (Amon.tauu),70,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/70,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,tauu_tavg-u-hxy-u,surface_downward_eastward_stress,,area: areacella,area: time: mean,Downward eastward wind stress at the surface,longitude latitude time,mon,Surface Downward Eastward Wind Stress,atmos,down,,glb,Pa,CMIP6 CMOR variable,m01s03i460[lbproc=128],m01s03i460[lbproc=128],m01s03i460[lbproc=128],m01s03i460[lbproc=128],,Pa
Variable atmos.tas.tminavg-h2m-hxy-u.mon.glb (Amon.tasmin),69,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/69,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,tas_tminavg-h2m-hxy-u,air_temperature,"""comment"" was ""minimum near-surface (usually, 2 meter) air temperature (add cell_method attribute 'time: min')""; ; ""dimensions"" was ""longitude latitude time height2m"";",area: areacella,area: mean time: minimum within days time: mean over days,monthly mean of the daily-minimum near-surface air temperature.,longitude latitude time4 height2m,mon,Daily Minimum Near-Surface Air Temperature,atmos,,"Normally, this should be reported at the 2 meter height. CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time height2m CMIP7:longitude latitude time4 height2m,",glb,K,CMIP6 CMOR variable,mon_mean_from_day(m01s03i236[lbproc=4096]),mon_mean_from_day(m01s03i236[lbproc=4096]),mon_mean_from_day(m01s03i236[lbproc=4096]),mon_mean_from_day(m01s03i236[lbproc=4096]),,K
Variable atmos.tas.tmaxavg-h2m-hxy-u.mon.glb (Amon.tasmax),68,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/68,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,tas_tmaxavg-h2m-hxy-u,air_temperature,"""dimensions"" was ""longitude latitude time height2m""; ; ""comment"" was ""maximum near-surface (usually, 2 meter) air temperature (add cell_method attribute 'time: max')"";",area: areacella,area: mean time: maximum within days time: mean over days,monthly mean of the daily-maximum near-surface air temperature.,longitude latitude time4 height2m,mon,Daily Maximum Near-Surface Air Temperature,atmos,,"Normally, this should be reported at the 2 meter height. CHANGE SINCE CMIP6 in Dimensions - CMIP6:longitude latitude time height2m CMIP7:longitude latitude time4 height2m,",glb,K,CMIP6 CMOR variable,mon_mean_from_day(m01s03i236[lbproc=8192]),mon_mean_from_day(m01s03i236[lbproc=8192]),mon_mean_from_day(m01s03i236[lbproc=8192]),mon_mean_from_day(m01s03i236[lbproc=8192]),,K
Variable atmos.tas.tavg-h2m-hxy-u.mon.glb (Amon.tas),67,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/67,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,tas_tavg-h2m-hxy-u,air_temperature,,area: areacella,area: time: mean,"near-surface (usually, 2 meter) air temperature",longitude latitude time height2m,mon,Near-Surface Air Temperature,atmos,,normally report this at 2 meters above the surface,glb,K,CMIP6 CMOR variable,m01s03i236[lbproc=128],m01s03i236[lbproc=128],m01s03i236[lbproc=128],m01s03i236[lbproc=128],,K
Variable atmos.ta.tavg-p19-hxy-air.mon.glb (Amon.ta),66,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/66,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,ta_tavg-p19-hxy-air,air_temperature,,area: areacella,area: time: mean where air,Air Temperature,longitude latitude plev19 time,mon,Air Temperature,atmos,,"CHANGE SINCE CMIP6 in Cell Methods - CMIP6:time: mean CMIP7:area: time: mean where air,",glb,K,CMIP6 CMOR variable,"m01s30i294[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i294[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i294[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]","m01s30i294[blev=PLEV19, lbproc=128] / m01s30i304[blev=PLEV19, lbproc=128]",,K
Variable atmos.sfcWind.tavg-h10m-hxy-u.mon.glb (Amon.sfcWind),65,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/65,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,sfcWind_tavg-h10m-hxy-u,wind_speed,"""comment"" was ""near-surface (usually, 10 meters) wind speed."";",area: areacella,area: time: mean,"This is the mean of the speed, not the speed computed from the mean u and v components of wind",longitude latitude time height10m,mon,Near-Surface Wind Speed,atmos,,"normally, the the wind component should be reported at the 10 meter height",glb,m s-1,CMIP6 CMOR variable,m01s03i230[lbproc=128],m01s03i230[lbproc=128],m01s03i230[lbproc=128],m01s03i230[lbproc=128],,m s-1
Variable atmos.sci.tavg-u-hxy-u.mon.glb (Amon.sci),64,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/64,mon atmos CMIP6 UKESM1 HadGEM3-GC31 approved,sci_tavg-u-hxy-u,shallow_convection_time_fraction,,area: areacella,area: time: mean,"Fraction of time that convection occurs in the grid cell. If native cell data is regridded, the area-weighted mean of the contributing cells should be reported.",longitude latitude time,mon,Fraction of Time Shallow Convection Occurs,atmos,,For models with a distinct shallow convection scheme only.,glb,1,CMIP6 CMOR variable,m01s05i270[lbproc=128],m01s05i270[lbproc=128],m01s05i270[lbproc=128],m01s05i270[lbproc=128],,1
Variable landIce.sbl.tavg-u-hxy-u.mon.glb (Amon.sbl),63,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/63,question mon landIce CMIP6 UKESM1 HadGEM3-GC31 approved,sbl_tavg-u-hxy-u,tendency_of_atmosphere_mass_content_of_water_vapor_due_to_sublimation_of_surface_snow_and_ice,"""comment"" was ""The snow and ice sublimation flux is the loss of snow and ice mass per unit area from the surface resulting from their direct conversion to water vapor that enters the atmosphere."";",area: areacella,area: time: mean,The snow and ice sublimation flux is the loss of snow and ice mass from the surface resulting from their conversion to water vapor that enters the atmosphere.,longitude latitude time,mon,Surface Snow and Ice Sublimation Flux,landIce,,"This differs from sbl appearing in table Limon in that the flux is averaged over the entire grid cell, not just the land portion.",glb,kg m-2 s-1,CMIP6 CMOR variable,m01s03i298[lbproc=128],m01s03i298[lbproc=128],m01s03i298[lbproc=128],m01s03i298[lbproc=128],,kg m-2 s-1
Variable atmos.rtmt.tavg-u-hxy-u.mon.glb (Amon.rtmt),62,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/62,mon atmos CMIP6 UKESM1 HadGEM3-GC31 approved,rtmt_tavg-u-hxy-u,net_downward_radiative_flux_at_top_of_atmosphere_model,"""comment"" was ""Net Downward Radiative Flux at Top of Model : I.e., at the top of that portion of the atmosphere where dynamics are explicitly treated by the model. This is reported only if it differs from the net downward radiative flux at the top of the atmosphere."";",area: areacella,area: time: mean,"i.e., at the top of that portion of the atmosphere where dynamics are explicitly treated by the model. This is reported only if it differs from the net downward radiative flux at the top of the atmosphere.",longitude latitude time,mon,Net Downward Radiative Flux at Top of Model,atmos,down,,glb,W m-2,CMIP6 CMOR variable,m01s01i207[lbproc=128] - m01s01i208[lbproc=128] - m01s03i332[lbproc=128],m01s01i207[lbproc=128] - m01s01i208[lbproc=128] - m01s03i332[lbproc=128],m01s01i207[lbproc=128] - m01s01i208[lbproc=128] - m01s03i332[lbproc=128],m01s01i207[lbproc=128] - m01s01i208[lbproc=128] - m01s03i332[lbproc=128],,W m-2
Variable atmos.rsutcs.tavg-u-hxy-u.mon.glb (Amon.rsutcs),61,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/61,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,rsutcs_tavg-u-hxy-u,toa_outgoing_shortwave_flux_assuming_clear_sky,,area: areacella,area: time: mean,Calculated in the absence of clouds.,longitude latitude time,mon,TOA Outgoing Clear-Sky Shortwave Radiation,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s01i209[lbproc=128],m01s01i209[lbproc=128],m01s01i209[lbproc=128],m01s01i209[lbproc=128],,W m-2
Variable atmos.rsut.tavg-u-hxy-u.mon.glb (Amon.rsut),60,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/60,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,rsut_tavg-u-hxy-u,toa_outgoing_shortwave_flux,,area: areacella,area: time: mean,at the top of the atmosphere,longitude latitude time,mon,TOA Outgoing Shortwave Radiation,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s01i208[lbproc=128],m01s01i208[lbproc=128],m01s01i208[lbproc=128],m01s01i208[lbproc=128],,W m-2
Variable atmos.rsuscs.tavg-u-hxy-u.mon.glb (Amon.rsuscs),59,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/59,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,rsuscs_tavg-u-hxy-u,surface_upwelling_shortwave_flux_in_air_assuming_clear_sky,,area: areacella,area: time: mean,Surface Upwelling Clear-sky Shortwave Radiation,longitude latitude time,mon,Surface Upwelling Clear-Sky Shortwave Radiation,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s01i211[lbproc=128],m01s01i211[lbproc=128],m01s01i211[lbproc=128],m01s01i211[lbproc=128],,W m-2
Variable atmos.rsus.tavg-u-hxy-u.mon.glb (Amon.rsus),58,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/58,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,rsus_tavg-u-hxy-u,surface_upwelling_shortwave_flux_in_air,"""comment"" was ""The surface called 'surface' means the lower boundary of the atmosphere. 'shortwave' means shortwave radiation. Upwelling radiation is radiation from below. It does not mean 'net upward'. When thought of as being incident on a surface, a radiative flux is sometimes called 'irradiance'. In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called 'vector irradiance'. In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics."";",area: areacella,area: time: mean,"The surface called ""surface"" means the lower boundary of the atmosphere. ""shortwave"" means shortwave radiation. Upwelling radiation is radiation from below. It does not mean ""net upward"". When thought of as being incident on a surface, a radiative flux is sometimes called ""irradiance"". In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called ""vector irradiance"". In accordance with common usage in geophysical disciplines, ""flux"" implies per unit area, called ""flux density"" in physics.",longitude latitude time,mon,Surface Upwelling Shortwave Radiation,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s01i235[lbproc=128] - m01s01i201[lbproc=128],m01s01i235[lbproc=128] - m01s01i201[lbproc=128],m01s01i235[lbproc=128] - m01s01i201[lbproc=128],m01s01i235[lbproc=128] - m01s01i201[lbproc=128],,W m-2
Variable atmos.rsdt.tavg-u-hxy-u.mon.glb (Amon.rsdt),57,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/57,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,rsdt_tavg-u-hxy-u,toa_incoming_shortwave_flux,"""comment"" was ""Shortwave radiation incident at the top of the atmosphere"";",area: areacella,area: time: mean,at the top of the atmosphere,longitude latitude time,mon,TOA Incident Shortwave Radiation,atmos,down,,glb,W m-2,CMIP6 CMOR variable,m01s01i207[lbproc=128],m01s01i207[lbproc=128],m01s01i207[lbproc=128],m01s01i207[lbproc=128],,W m-2
Variable atmos.rsdscs.tavg-u-hxy-u.mon.glb (Amon.rsdscs),56,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/56,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,rsdscs_tavg-u-hxy-u,surface_downwelling_shortwave_flux_in_air_assuming_clear_sky,,area: areacella,area: time: mean,Surface solar irradiance clear sky for UV calculations,longitude latitude time,mon,Surface Downwelling Clear-Sky Shortwave Radiation,atmos,down,,glb,W m-2,CMIP6 CMOR variable,m01s01i210[lbproc=128],m01s01i210[lbproc=128],m01s01i210[lbproc=128],m01s01i210[lbproc=128],,W m-2
Variable atmos.rsds.tavg-u-hxy-u.mon.glb (Amon.rsds),55,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/55,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,rsds_tavg-u-hxy-u,surface_downwelling_shortwave_flux_in_air,,area: areacella,area: time: mean,Surface solar irradiance for UV calculations.,longitude latitude time,mon,Surface Downwelling Shortwave Radiation,atmos,down,,glb,W m-2,CMIP6 CMOR variable,m01s01i235[lbproc=128],m01s01i235[lbproc=128],m01s01i235[lbproc=128],m01s01i235[lbproc=128],,W m-2
Variable atmos.rlutcs.tavg-u-hxy-u.mon.glb (Amon.rlutcs),54,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/54,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,rlutcs_tavg-u-hxy-u,toa_outgoing_longwave_flux_assuming_clear_sky,,area: areacella,area: time: mean,Upwelling clear-sky longwave radiation at top of atmosphere,longitude latitude time,mon,TOA Outgoing Clear-Sky Longwave Radiation,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s02i206[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],m01s02i206[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],m01s02i206[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],m01s02i206[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],,W m-2
Variable atmos.rlut.tavg-u-hxy-u.mon.glb (Amon.rlut),53,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/53,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,rlut_tavg-u-hxy-u,toa_outgoing_longwave_flux,,area: areacella,area: time: mean,at the top of the atmosphere (to be compared with satellite measurements),longitude latitude time,mon,TOA Outgoing Longwave Radiation,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s03i332[lbproc=128],m01s03i332[lbproc=128],m01s03i332[lbproc=128],m01s03i332[lbproc=128],,W m-2
Variable atmos.rluscs.tavg-u-hxy-u.mon.glb (Amon.rluscs),52,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/52,mon atmos UKESM1 HadGEM3-GC31 BCV approved,rluscs_tavg-u-hxy-u,surface_upwelling_longwave_flux_assuming_clear_sky,Not present,area: areacella,area: time: mean,Surface Upwelling Clear-sky Longwave Radiation,longitude latitude time,mon,Surface Upwelling Clear-Sky Longwave Radiation,atmos,up,,glb,W m-2,New,"m01s02i219[lblev=1, lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128]","m01s02i219[lblev=1, lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128]","m01s02i219[lblev=1, lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128]","m01s02i219[lblev=1, lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128] ",,W m-2
Variable atmos.rlus.tavg-u-hxy-u.mon.glb (Amon.rlus),51,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/51,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,rlus_tavg-u-hxy-u,surface_upwelling_longwave_flux_in_air,"""comment"" was ""The surface called 'surface' means the lower boundary of the atmosphere. 'longwave' means longwave radiation. Upwelling radiation is radiation from below. It does not mean 'net upward'. When thought of as being incident on a surface, a radiative flux is sometimes called 'irradiance'. In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called 'vector irradiance'. In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics."";",area: areacella,area: time: mean,"The surface called ""surface"" means the lower boundary of the atmosphere. ""longwave"" means longwave radiation. Upwelling radiation is radiation from below. It does not mean ""net upward"". When thought of as being incident on a surface, a radiative flux is sometimes called ""irradiance"". In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called ""vector irradiance"". In accordance with common usage in geophysical disciplines, ""flux"" implies per unit area, called ""flux density"" in physics.",longitude latitude time,mon,Surface Upwelling Longwave Radiation,atmos,up,,glb,W m-2,CMIP6 CMOR variable,m01s02i207[lbproc=128] - m01s02i201[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],m01s02i207[lbproc=128] - m01s02i201[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],m01s02i207[lbproc=128] - m01s02i201[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],m01s02i207[lbproc=128] - m01s02i201[lbproc=128] + m01s03i332[lbproc=128] - m01s02i205[lbproc=128],,W m-2
Variable atmos.rldscs.tavg-u-hxy-u.mon.glb (Amon.rldscs),50,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/50,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,rldscs_tavg-u-hxy-u,surface_downwelling_longwave_flux_in_air_assuming_clear_sky,,area: areacella,area: time: mean,Surface downwelling clear-sky longwave radiation,longitude latitude time,mon,Surface Downwelling Clear-Sky Longwave Radiation,atmos,down,,glb,W m-2,CMIP6 CMOR variable,m01s02i208[lbproc=128],m01s02i208[lbproc=128],m01s02i208[lbproc=128],m01s02i208[lbproc=128],,W m-2
Variable atmos.rlds.tavg-u-hxy-u.mon.glb (Amon.rlds),49,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/49,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,rlds_tavg-u-hxy-u,surface_downwelling_longwave_flux_in_air,"""comment"" was ""The surface called 'surface' means the lower boundary of the atmosphere. 'longwave' means longwave radiation. Downwelling radiation is radiation from above. It does not mean 'net downward'. When thought of as being incident on a surface, a radiative flux is sometimes called 'irradiance'. In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called 'vector irradiance'. In accordance with common usage in geophysical disciplines, 'flux' implies per unit area, called 'flux density' in physics."";",area: areacella,area: time: mean,"The surface called ""surface"" means the lower boundary of the atmosphere. ""longwave"" means longwave radiation. Downwelling radiation is radiation from above. It does not mean ""net downward"". When thought of as being incident on a surface, a radiative flux is sometimes called ""irradiance"". In addition, it is identical with the quantity measured by a cosine-collector light-meter and sometimes called ""vector irradiance"". In accordance with common usage in geophysical disciplines, ""flux"" implies per unit area, called ""flux density"" in physics.",longitude latitude time,mon,Surface Downwelling Longwave Radiation,atmos,down,,glb,W m-2,CMIP6 CMOR variable,m01s02i207[lbproc=128],m01s02i207[lbproc=128],m01s02i207[lbproc=128],m01s02i207[lbproc=128],,W m-2
Variable atmos.psl.tavg-u-hxy-u.mon.glb (Amon.psl),48,https://github.com/UKNCSP/CDDS-CMIP7-mappings/issues/48,mon atmos CMIP6 UKESM1 HadGEM3-GC31 BCV approved,psl_tavg-u-hxy-u,air_pressure_at_mean_sea_level,"""comment"" was ""Sea Level Pressure"";",area: areacella,area: time: mean,"not, in general, the same as surface pressure",longitude latitude time,mon,Sea Level Pressure,atmos,,,glb,Pa,CMIP6 CMOR variable,m01s16i222[lbproc=128],m01s16i222[lbproc=128],m01s16i222[lbproc=128],m01s16i222[lbproc=128],,Pa
